month;product_id;market_id;category;brand;lifecycle_stage;region;lead_time_months;strategic_priority;actual_demand_units;promo_flag;campaign_intensity;demand_signal_quality;available_supply_units;production_capacity_units;supply_constraint_flag;actual_shipped_units;unfulfilled_demand_units;service_level_pct;ending_inventory_units;inventory_risk_status
1/11/2022;PRD010;MKT008;Skincare;Caspia;Core;LATAM;4;5;1330;0;1,45;High;16314;24329;1;1330;0;1;772;Normal
1/11/2022;PRD010;MKT009;Skincare;Caspia;Core;APAC;4;4;845;0;1,45;Medium;16314;24329;1;845;0;1;376;Normal
1/11/2022;PRD010;MKT010;Skincare;Caspia;Core;APAC;3;4;2356;0;1,45;High;16314;24329;1;1774;582;0,75;2922;Normal
1/11/2022;PRD010;MKT011;Skincare;Caspia;Core;MEA;3;1;1511;0;1,45;High;16314;24329;1;1132;379;0,75;2751;Normal
1/11/2022;PRD010;MKT012;Skincare;Caspia;Core;MEA;4;5;1724;0;1,45;High;16314;24329;1;1609;115;0,93;3315;Normal
1/11/2022;PRD011;MKT001;Makeup;Caspia;Seasonal;WE;1;3;2227;0;1,45;Medium;15435;23131;1;1330;897;0,6;2096;Normal
1/11/2022;PRD011;MKT002;Makeup;Caspia;Seasonal;WE;1;5;2104;1;1,45;Medium;15435;23131;1;1434;670;0,68;2582;Normal
1/11/2022;PRD011;MKT003;Makeup;Caspia;Seasonal;WE;2;4;1164;1;1,45;Medium;15435;23131;1;1031;133;0,89;1477;Normal
1/11/2022;PRD011;MKT004;Makeup;Caspia;Seasonal;NA;2;4;2242;0;1,45;Medium;15435;23131;1;1468;774;0,65;1893;Normal
1/11/2022;PRD011;MKT005;Makeup;Caspia;Seasonal;NA;3;2;2250;1;1,45;High;15435;23131;1;1372;878;0,61;1965;Normal
1/11/2022;PRD011;MKT006;Makeup;Caspia;Seasonal;LATAM;2;2;851;0;1,45;Medium;15435;23131;1;752;99;0,88;697;Normal
1/11/2022;PRD011;MKT007;Makeup;Caspia;Seasonal;LATAM;3;1;1943;0;1,45;High;15435;23131;1;1171;772;0,6;2589;Normal
1/11/2022;PRD011;MKT008;Makeup;Caspia;Seasonal;LATAM;4;5;828;0;1,45;Medium;15435;23131;1;828;0;1;1306;Normal
1/11/2022;PRD011;MKT009;Makeup;Caspia;Seasonal;APAC;4;4;866;0;1,45;Medium;15435;23131;1;866;0;1;1143;Normal
1/11/2022;PRD011;MKT010;Makeup;Caspia;Seasonal;APAC;3;4;2380;0;1,45;High;15435;23131;1;1578;802;0,66;0;Stockout Risk
1/11/2022;PRD011;MKT011;Makeup;Caspia;Seasonal;MEA;3;1;2538;1;1,45;Medium;15435;23131;1;1412;1126;0,56;0;Stockout Risk
1/11/2022;PRD011;MKT012;Makeup;Caspia;Seasonal;MEA;4;5;2565;0;1,45;Low;15435;23131;1;1784;781;0,7;1928;Normal
1/11/2022;PRD012;MKT001;Bodycare;Caspia;Core;WE;1;3;893;1;1,45;High;6658;8113;1;610;283;0,68;1470;Normal
1/11/2022;PRD012;MKT002;Bodycare;Caspia;Core;WE;1;5;558;0;1,45;High;6658;8113;1;518;40;0,93;1455;High Overstock Risk
1/11/2022;PRD012;MKT003;Bodycare;Caspia;Core;WE;2;4;561;0;1,45;Medium;6658;8113;1;510;51;0,91;1948;High Overstock Risk
1/11/2022;PRD012;MKT004;Bodycare;Caspia;Core;NA;2;4;736;0;1,45;High;6658;8113;1;594;142;0,81;2381;High Overstock Risk
1/11/2022;PRD012;MKT005;Bodycare;Caspia;Core;NA;3;2;670;0;1,45;Medium;6658;8113;1;518;152;0,77;1875;High Overstock Risk
1/11/2022;PRD012;MKT006;Bodycare;Caspia;Core;LATAM;2;2;290;0;1,45;Low;6658;8113;1;290;0;1;1284;High Overstock Risk
1/11/2022;PRD012;MKT007;Bodycare;Caspia;Core;LATAM;3;1;673;0;1,45;High;6658;8113;1;486;187;0,72;1361;High Overstock Risk
1/11/2022;PRD012;MKT008;Bodycare;Caspia;Core;LATAM;4;5;362;0;1,45;Medium;6658;8113;1;362;0;1;1364;High Overstock Risk
1/11/2022;PRD012;MKT009;Bodycare;Caspia;Core;APAC;4;4;428;0;1,45;High;6658;8113;1;428;0;1;38;Stockout Risk
1/11/2022;PRD012;MKT010;Bodycare;Caspia;Core;APAC;3;4;697;0;1,45;High;6658;8113;1;599;98;0,86;1266;Normal
1/11/2022;PRD012;MKT011;Bodycare;Caspia;Core;MEA;3;1;1325;0;1,45;High;6658;8113;1;798;527;0,6;586;Normal
1/11/2022;PRD012;MKT012;Bodycare;Caspia;Core;MEA;4;5;835;0;1,45;High;6658;8113;1;722;113;0,86;1619;Normal
1/11/2022;PRD013;MKT001;Fragrance;Domaine;Core;WE;1;3;1976;0;1,45;Medium;27255;41415;1;1667;309;0,84;1705;Normal
1/11/2022;PRD013;MKT002;Fragrance;Domaine;Core;WE;1;5;3292;0;1,45;High;27255;41415;1;2552;740;0,78;2076;Normal
1/11/2022;PRD013;MKT003;Fragrance;Domaine;Core;WE;2;4;1349;0;1,45;High;27255;41415;1;1349;0;1;1003;Normal
1/11/2022;PRD013;MKT004;Fragrance;Domaine;Core;NA;2;4;2234;0;1,45;High;27255;41415;1;2023;211;0,91;2198;Normal
1/11/2022;PRD013;MKT005;Fragrance;Domaine;Core;NA;3;2;3177;0;1,45;Low;27255;41415;1;2282;895;0,72;4830;Normal
1/11/2022;PRD013;MKT006;Fragrance;Domaine;Core;LATAM;2;2;1967;0;1,45;High;27255;41415;1;1624;343;0,83;2679;Normal
1/11/2022;PRD013;MKT007;Fragrance;Domaine;Core;LATAM;3;1;3426;0;1,45;Medium;27255;41415;1;2259;1167;0,66;2603;Normal
1/11/2022;PRD013;MKT008;Fragrance;Domaine;Core;LATAM;4;5;2556;1;1,45;Medium;27255;41415;1;2506;50;0,98;3009;Normal
1/11/2022;PRD013;MKT009;Fragrance;Domaine;Core;APAC;4;4;2733;0;1,45;High;27255;41415;1;2450;283;0,9;1372;Normal
1/11/2022;PRD013;MKT010;Fragrance;Domaine;Core;APAC;3;4;4457;1;1,45;High;27255;41415;1;3150;1307;0,71;2535;Normal
1/11/2022;PRD013;MKT011;Fragrance;Domaine;Core;MEA;3;1;3102;0;1,45;Medium;27255;41415;1;2109;993;0,68;1273;Normal
1/11/2022;PRD013;MKT012;Fragrance;Domaine;Core;MEA;4;5;3667;0;1,45;High;27255;41415;1;3020;647;0,82;4148;Normal
1/11/2022;PRD014;MKT001;Skincare;Domaine;Seasonal;WE;1;3;1184;0;1,45;Low;15206;31390;1;832;352;0,7;2042;Normal
1/11/2022;PRD014;MKT002;Skincare;Domaine;Seasonal;WE;1;5;4107;1;1,45;Medium;15206;31390;1;1990;2117;0,48;261;Stockout Risk
1/11/2022;PRD014;MKT003;Skincare;Domaine;Seasonal;WE;2;4;1338;1;1,45;High;15206;31390;1;1013;325;0,76;2631;High Overstock Risk
1/11/2022;PRD014;MKT004;Skincare;Domaine;Seasonal;NA;2;4;1967;0;1,45;High;15206;31390;1;1231;736;0,63;717;Normal
1/11/2022;PRD014;MKT005;Skincare;Domaine;Seasonal;NA;3;2;2664;1;1,45;Medium;15206;31390;1;1374;1290;0,52;1874;Normal
1/11/2022;PRD014;MKT006;Skincare;Domaine;Seasonal;LATAM;2;2;1485;0;1,45;Low;15206;31390;1;915;570;0,62;338;Normal
1/11/2022;PRD014;MKT007;Skincare;Domaine;Seasonal;LATAM;3;1;1493;0;1,45;Medium;15206;31390;1;896;597;0,6;598;Normal
1/11/2022;PRD014;MKT008;Skincare;Domaine;Seasonal;LATAM;4;5;1411;0;1,45;Medium;15206;31390;1;1220;191;0,86;1638;Normal
1/11/2022;PRD014;MKT009;Skincare;Domaine;Seasonal;APAC;4;4;1096;1;1,45;High;15206;31390;1;1037;59;0,95;743;Normal
1/11/2022;PRD014;MKT010;Skincare;Domaine;Seasonal;APAC;3;4;2795;0;1,45;Medium;15206;31390;1;1569;1226;0,56;8250;High Overstock Risk
1/11/2022;PRD014;MKT011;Skincare;Domaine;Seasonal;MEA;3;1;3523;0;1,45;Medium;15206;31390;1;1596;1927;0,45;506;Normal
1/11/2022;PRD014;MKT012;Skincare;Domaine;Seasonal;MEA;4;5;2318;0;1,45;High;15206;31390;1;1533;785;0,66;3218;Normal
1/11/2022;PRD015;MKT001;Makeup;Domaine;New Launch;WE;1;3;1278;0;1,45;High;12280;20056;1;887;391;0,69;2261;High Overstock Risk
1/11/2022;PRD015;MKT002;Makeup;Domaine;New Launch;WE;1;5;1735;0;1,45;Medium;12280;20056;1;1202;533;0,69;98;Stockout Risk
1/11/2022;PRD015;MKT003;Makeup;Domaine;New Launch;WE;2;4;1084;0;1,45;Medium;12280;20056;1;907;177;0,84;1086;Normal
1/11/2022;PRD015;MKT004;Makeup;Domaine;New Launch;NA;2;4;1370;0;1,45;High;12280;20056;1;1029;341;0,75;1818;Normal
1/11/2022;PRD015;MKT005;Makeup;Domaine;New Launch;NA;3;2;1164;0;1,45;Low;12280;20056;1;864;300;0,74;2012;Normal
1/11/2022;PRD015;MKT006;Makeup;Domaine;New Launch;LATAM;2;2;1011;1;1,45;Medium;12280;20056;1;757;254;0,75;1889;Normal
1/11/2022;PRD015;MKT007;Makeup;Domaine;New Launch;LATAM;3;1;1605;0;1,45;Medium;12280;20056;1;992;613;0,62;959;Normal
1/11/2022;PRD015;MKT008;Makeup;Domaine;New Launch;LATAM;4;5;994;0;1,45;High;12280;20056;1;994;0;1;1225;Normal
1/11/2022;PRD015;MKT009;Makeup;Domaine;New Launch;APAC;4;4;1192;1;1,45;Medium;12280;20056;1;1039;153;0,87;1786;Normal
1/11/2022;PRD015;MKT010;Makeup;Domaine;New Launch;APAC;3;4;960;0;1,45;Medium;12280;20056;1;898;62;0,94;2162;Normal
1/11/2022;PRD015;MKT011;Makeup;Domaine;New Launch;MEA;3;1;2708;1;1,45;Medium;12280;20056;1;1462;1246;0,54;1368;Normal
1/11/2022;PRD015;MKT012;Makeup;Domaine;New Launch;MEA;4;5;1500;0;1,45;High;12280;20056;1;1229;271;0,82;329;Normal
1/11/2022;PRD016;MKT001;Bodycare;Domaine;New Launch;WE;1;3;0;0;1,45;Medium;0;0;0;0;0;1;1850;Normal
1/11/2022;PRD016;MKT002;Bodycare;Domaine;New Launch;WE;1;5;0;0;1,45;High;0;0;0;0;0;1;887;Normal
1/11/2022;PRD016;MKT003;Bodycare;Domaine;New Launch;WE;2;4;0;0;1,45;High;0;0;0;0;0;1;1289;Normal
1/11/2022;PRD016;MKT004;Bodycare;Domaine;New Launch;NA;2;4;0;0;1,45;High;0;0;0;0;0;1;904;Normal
1/11/2022;PRD016;MKT005;Bodycare;Domaine;New Launch;NA;3;2;0;0;1,45;Medium;0;0;0;0;0;1;1647;Normal
1/11/2022;PRD016;MKT006;Bodycare;Domaine;New Launch;LATAM;2;2;0;0;1,45;Low;0;0;0;0;0;1;918;Normal
1/11/2022;PRD016;MKT007;Bodycare;Domaine;New Launch;LATAM;3;1;0;1;1,45;Low;0;0;0;0;0;1;1486;Normal
1/11/2022;PRD016;MKT008;Bodycare;Domaine;New Launch;LATAM;4;5;0;0;1,45;High;0;0;0;0;0;1;1280;Normal
1/11/2022;PRD016;MKT009;Bodycare;Domaine;New Launch;APAC;4;4;0;0;1,45;Medium;0;0;0;0;0;1;1677;Normal
1/11/2022;PRD016;MKT010;Bodycare;Domaine;New Launch;APAC;3;4;0;0;1,45;High;0;0;0;0;0;1;1865;Normal
1/11/2022;PRD016;MKT011;Bodycare;Domaine;New Launch;MEA;3;1;0;0;1,45;High;0;0;0;0;0;1;1965;Normal
1/11/2022;PRD016;MKT012;Bodycare;Domaine;New Launch;MEA;4;5;0;0;1,45;High;0;0;0;0;0;1;1610;Normal
1/11/2022;PRD017;MKT001;Fragrance;Elyra;New Launch;WE;1;3;2293;1;1,45;Low;19405;28768;1;1545;748;0,67;1353;Normal
1/11/2022;PRD017;MKT002;Fragrance;Elyra;New Launch;WE;1;5;1910;0;1,45;High;19405;28768;1;1576;334;0,83;1039;Normal
1/11/2022;PRD017;MKT003;Fragrance;Elyra;New Launch;WE;2;4;1244;0;1,45;Medium;19405;28768;1;1244;0;1;3038;Normal
1/11/2022;PRD017;MKT004;Fragrance;Elyra;New Launch;NA;2;4;2086;0;1,45;Low;19405;28768;1;1626;460;0,78;2420;Normal
1/11/2022;PRD017;MKT005;Fragrance;Elyra;New Launch;NA;3;2;2297;0;1,45;Medium;19405;28768;1;1590;707;0,69;1936;Normal
1/11/2022;PRD017;MKT006;Fragrance;Elyra;New Launch;LATAM;2;2;1287;0;1,45;High;19405;28768;1;1072;215;0,83;1907;Normal
1/11/2022;PRD017;MKT007;Fragrance;Elyra;New Launch;LATAM;3;1;2802;0;1,45;Medium;19405;28768;1;1713;1089;0,61;2795;Normal
1/11/2022;PRD017;MKT008;Fragrance;Elyra;New Launch;LATAM;4;5;1254;0;1,45;Medium;19405;28768;1;1254;0;1;2396;Normal
1/11/2022;PRD017;MKT009;Fragrance;Elyra;New Launch;APAC;4;4;1513;1;1,45;High;19405;28768;1;1513;0;1;887;Normal
1/11/2022;PRD017;MKT010;Fragrance;Elyra;New Launch;APAC;3;4;2327;0;1,45;High;19405;28768;1;1803;524;0,77;621;Normal
1/11/2022;PRD017;MKT011;Fragrance;Elyra;New Launch;MEA;3;1;3046;0;1,45;Medium;19405;28768;1;1821;1225;0,6;2558;Normal
1/11/2022;PRD017;MKT012;Fragrance;Elyra;New Launch;MEA;4;5;3271;0;1,45;Medium;19405;28768;1;2391;880;0,73;1651;Normal
1/11/2022;PRD018;MKT001;Skincare;Elyra;Core;WE;1;3;930;0;1,45;High;9273;13859;1;675;255;0,73;2489;High Overstock Risk
1/11/2022;PRD018;MKT002;Skincare;Elyra;Core;WE;1;5;1326;0;1,45;Medium;9273;13859;1;946;380;0,71;2432;High Overstock Risk
1/11/2022;PRD018;MKT003;Skincare;Elyra;Core;WE;2;4;848;0;1,45;High;9273;13859;1;718;130;0,85;1743;Normal
1/11/2022;PRD018;MKT004;Skincare;Elyra;Core;NA;2;4;766;0;1,45;Medium;9273;13859;1;680;86;0,89;1432;Normal
1/11/2022;PRD018;MKT005;Skincare;Elyra;Core;NA;3;2;862;0;1,45;High;9273;13859;1;664;198;0,77;2522;High Overstock Risk
1/11/2022;PRD018;MKT006;Skincare;Elyra;Core;LATAM;2;2;746;0;1,45;Medium;9273;13859;1;580;166;0,78;866;Normal
1/11/2022;PRD018;MKT007;Skincare;Elyra;Core;LATAM;3;1;1185;0;1,45;High;9273;13859;1;763;422;0,64;1398;Normal
1/11/2022;PRD018;MKT008;Skincare;Elyra;Core;LATAM;4;5;906;0;1,45;Medium;9273;13859;1;855;51;0,94;1150;Normal
1/11/2022;PRD018;MKT009;Skincare;Elyra;Core;APAC;4;4;879;1;1,45;Low;9273;13859;1;797;82;0,91;2307;High Overstock Risk
1/11/2022;PRD018;MKT010;Skincare;Elyra;Core;APAC;3;4;1267;0;1,45;Low;9273;13859;1;939;328;0,74;2575;High Overstock Risk
1/11/2022;PRD018;MKT011;Skincare;Elyra;Core;MEA;3;1;1086;1;1,45;High;9273;13859;1;719;367;0,66;2307;High Overstock Risk
1/11/2022;PRD018;MKT012;Skincare;Elyra;Core;MEA;4;5;1088;0;1,45;Medium;9273;13859;1;937;151;0,86;2328;Normal
1/11/2022;PRD019;MKT001;Makeup;Elyra;Seasonal;WE;1;3;1388;0;1,45;High;12996;15013;1;1039;349;0,75;943;Normal
1/11/2022;PRD019;MKT002;Makeup;Elyra;Seasonal;WE;1;5;1658;0;1,45;Medium;12996;15013;1;1293;365;0,78;1290;Normal
1/11/2022;PRD019;MKT003;Makeup;Elyra;Seasonal;WE;2;4;829;0;1,45;Medium;12996;15013;1;829;0;1;2854;High Overstock Risk
1/11/2022;PRD019;MKT004;Makeup;Elyra;Seasonal;NA;2;4;1155;0;1,45;Medium;12996;15013;1;1032;123;0,89;2498;Normal
1/11/2022;PRD019;MKT005;Makeup;Elyra;Seasonal;NA;3;2;956;0;1,45;Low;12996;15013;1;857;99;0,9;567;Normal
1/11/2022;PRD019;MKT006;Makeup;Elyra;Seasonal;LATAM;2;2;655;0;1,45;Medium;12996;15013;1;655;0;1;667;Normal
1/11/2022;PRD019;MKT007;Makeup;Elyra;Seasonal;LATAM;3;1;1554;0;1,45;Medium;12996;15013;1;1085;469;0,7;1283;Normal
1/11/2022;PRD019;MKT008;Makeup;Elyra;Seasonal;LATAM;4;5;909;1;1,45;Medium;12996;15013;1;909;0;1;1899;Normal
1/11/2022;PRD019;MKT009;Makeup;Elyra;Seasonal;APAC;4;4;757;0;1,45;Medium;12996;15013;1;757;0;1;1171;Normal
1/11/2022;PRD019;MKT010;Makeup;Elyra;Seasonal;APAC;3;4;2318;0;1,45;Medium;12996;15013;1;1639;679;0,71;930;Normal
1/11/2022;PRD019;MKT011;Makeup;Elyra;Seasonal;MEA;3;1;2009;0;1,45;High;12996;15013;1;1305;704;0,65;1;Stockout Risk
1/11/2022;PRD019;MKT012;Makeup;Elyra;Seasonal;MEA;4;5;1227;1;1,45;High;12996;15013;1;1216;11;0,99;1729;Normal
1/11/2022;PRD020;MKT001;Bodycare;Elyra;Seasonal;WE;1;3;761;0;1,45;High;9422;14719;1;600;161;0,79;2251;High Overstock Risk
1/11/2022;PRD020;MKT002;Bodycare;Elyra;Seasonal;WE;1;5;1152;0;1,45;Medium;9422;14719;1;862;290;0,75;612;Normal
1/11/2022;PRD020;MKT003;Bodycare;Elyra;Seasonal;WE;2;4;763;0;1,45;Medium;9422;14719;1;677;86;0,89;1527;Normal
1/11/2022;PRD020;MKT004;Bodycare;Elyra;Seasonal;NA;2;4;803;0;1,45;High;9422;14719;1;695;108;0,87;1695;Normal
1/11/2022;PRD020;MKT005;Bodycare;Elyra;Seasonal;NA;3;2;1402;0;1,45;Medium;9422;14719;1;900;502;0,64;492;Normal
1/11/2022;PRD020;MKT006;Bodycare;Elyra;Seasonal;LATAM;2;2;1072;1;1,45;Medium;9422;14719;1;723;349;0,67;1734;Normal
1/11/2022;PRD020;MKT007;Bodycare;Elyra;Seasonal;LATAM;3;1;1122;1;1,45;High;9422;14719;1;732;390;0,65;2059;High Overstock Risk
1/11/2022;PRD020;MKT008;Bodycare;Elyra;Seasonal;LATAM;4;5;540;0;1,45;Medium;9422;14719;1;540;0;1;360;Normal
1/11/2022;PRD020;MKT009;Bodycare;Elyra;Seasonal;APAC;4;4;624;0;1,45;High;9422;14719;1;624;0;1;1193;Normal
1/11/2022;PRD020;MKT010;Bodycare;Elyra;Seasonal;APAC;3;4;1311;0;1,45;High;9422;14719;1;951;360;0,73;1043;Normal
1/11/2022;PRD020;MKT011;Bodycare;Elyra;Seasonal;MEA;3;1;1625;0;1,45;Medium;9422;14719;1;953;672;0,59;1514;Normal
1/11/2022;PRD020;MKT012;Bodycare;Elyra;Seasonal;MEA;4;5;1155;0;1,45;High;9422;14719;1;959;196;0,83;1031;Normal
1/11/2022;PRD021;MKT001;Fragrance;Florentis;Seasonal;WE;1;3;2539;0;1,45;Medium;21245;33028;1;1757;782;0,69;346;Stockout Risk
1/11/2022;PRD021;MKT002;Fragrance;Florentis;Seasonal;WE;1;5;3753;1;1,45;Medium;21245;33028;1;2508;1245;0,67;956;Normal
1/11/2022;PRD021;MKT003;Fragrance;Florentis;Seasonal;WE;2;4;1493;0;1,45;Medium;21245;33028;1;1452;41;0,97;593;Normal
1/11/2022;PRD021;MKT004;Fragrance;Florentis;Seasonal;NA;2;4;1978;1;1,45;Medium;21245;33028;1;1673;305;0,85;1189;Normal
1/11/2022;PRD021;MKT005;Fragrance;Florentis;Seasonal;NA;3;2;2098;0;1,45;Low;21245;33028;1;1599;499;0,76;2809;Normal
1/11/2022;PRD021;MKT006;Fragrance;Florentis;Seasonal;LATAM;2;2;1228;0;1,45;Medium;21245;33028;1;1132;96;0,92;1473;Normal
1/11/2022;PRD021;MKT007;Fragrance;Florentis;Seasonal;LATAM;3;1;1773;0;1,45;Medium;21245;33028;1;1352;421;0,76;2522;Normal
1/11/2022;PRD021;MKT008;Fragrance;Florentis;Seasonal;LATAM;4;5;2403;1;1,45;Low;21245;33028;1;2107;296;0,88;1325;Normal
1/11/2022;PRD021;MKT009;Fragrance;Florentis;Seasonal;APAC;4;4;976;0;1,45;Low;21245;33028;1;976;0;1;395;Normal
1/11/2022;PRD021;MKT010;Fragrance;Florentis;Seasonal;APAC;3;4;3078;0;1,45;Medium;21245;33028;1;2244;834;0,73;1138;Normal
1/11/2022;PRD021;MKT011;Fragrance;Florentis;Seasonal;MEA;3;1;3199;0;1,45;High;21245;33028;1;2000;1199;0,63;5622;High Overstock Risk
1/11/2022;PRD021;MKT012;Fragrance;Florentis;Seasonal;MEA;4;5;2304;0;1,45;High;21245;33028;1;2062;242;0,9;895;Normal
1/11/2022;PRD022;MKT001;Skincare;Florentis;New Launch;WE;1;3;734;0;1,45;High;7316;8360;1;589;145;0,8;1976;High Overstock Risk
1/11/2022;PRD022;MKT002;Skincare;Florentis;New Launch;WE;1;5;1390;1;1,45;High;7316;8360;1;1009;381;0,73;1335;Normal
1/11/2022;PRD022;MKT003;Skincare;Florentis;New Launch;WE;2;4;403;1;1,45;High;7316;8360;1;403;0;1;526;Normal
1/11/2022;PRD022;MKT004;Skincare;Florentis;New Launch;NA;2;4;622;0;1,45;Medium;7316;8360;1;594;28;0,96;1385;Normal
1/11/2022;PRD022;MKT005;Skincare;Florentis;New Launch;NA;3;2;512;0;1,45;High;7316;8360;1;488;24;0,95;1097;Normal
1/11/2022;PRD022;MKT006;Skincare;Florentis;New Launch;LATAM;2;2;482;0;1,45;High;7316;8360;1;446;36;0,93;2048;High Overstock Risk
1/11/2022;PRD022;MKT007;Skincare;Florentis;New Launch;LATAM;3;1;546;0;1,45;High;7316;8360;1;470;76;0,86;1422;High Overstock Risk
1/11/2022;PRD022;MKT008;Skincare;Florentis;New Launch;LATAM;4;5;361;1;1,45;Medium;7316;8360;1;361;0;1;776;Normal
1/11/2022;PRD022;MKT009;Skincare;Florentis;New Launch;APAC;4;4;604;0;1,45;High;7316;8360;1;604;0;1;616;Normal
1/11/2022;PRD022;MKT010;Skincare;Florentis;New Launch;APAC;3;4;671;0;1,45;Medium;7316;8360;1;646;25;0,96;1251;Normal
1/11/2022;PRD022;MKT011;Skincare;Florentis;New Launch;MEA;3;1;606;0;1,45;Medium;7316;8360;1;501;105;0,83;953;Normal
1/11/2022;PRD022;MKT012;Skincare;Florentis;New Launch;MEA;4;5;1062;1;1,45;High;7316;8360;1;914;148;0,86;1001;Normal
1/11/2022;PRD023;MKT001;Makeup;Florentis;Seasonal;WE;1;3;1986;1;1,45;High;17663;26292;1;1426;560;0,72;1696;Normal
1/11/2022;PRD023;MKT002;Makeup;Florentis;Seasonal;WE;1;5;2191;0;1,45;High;17663;26292;1;1692;499;0,77;1563;Normal
1/11/2022;PRD023;MKT003;Makeup;Florentis;Seasonal;WE;2;4;1198;0;1,45;High;17663;26292;1;1198;0;1;819;Normal
1/11/2022;PRD023;MKT004;Makeup;Florentis;Seasonal;NA;2;4;1850;0;1,45;Low;17663;26292;1;1508;342;0,82;951;Normal
1/11/2022;PRD023;MKT005;Makeup;Florentis;Seasonal;NA;3;2;2270;0;1,45;High;17663;26292;1;1595;675;0,7;1475;Normal
1/11/2022;PRD023;MKT006;Makeup;Florentis;Seasonal;LATAM;2;2;909;0;1,45;High;17663;26292;1;897;12;0,99;0;Stockout Risk
1/11/2022;PRD023;MKT007;Makeup;Florentis;Seasonal;LATAM;3;1;2615;0;1,45;Low;17663;26292;1;1671;944;0,64;2701;Normal
1/11/2022;PRD023;MKT008;Makeup;Florentis;Seasonal;LATAM;4;5;1241;0;1,45;Medium;17663;26292;1;1241;0;1;0;Stockout Risk
1/11/2022;PRD023;MKT009;Makeup;Florentis;Seasonal;APAC;4;4;1097;0;1,45;Low;17663;26292;1;1097;0;1;1894;Normal
1/11/2022;PRD023;MKT010;Makeup;Florentis;Seasonal;APAC;3;4;2065;0;1,45;Medium;17663;26292;1;1671;394;0,81;3766;Normal
1/11/2022;PRD023;MKT011;Makeup;Florentis;Seasonal;MEA;3;1;2652;0;1,45;Low;17663;26292;1;1689;963;0,64;4119;Normal
1/11/2022;PRD023;MKT012;Makeup;Florentis;Seasonal;MEA;4;5;1606;0;1,45;Low;17663;26292;1;1602;4;1;2206;Normal
1/11/2022;PRD024;MKT001;Bodycare;Florentis;Seasonal;WE;1;3;472;0;1,45;Medium;7180;10299;1;434;38;0,92;2207;High Overstock Risk
1/11/2022;PRD024;MKT002;Bodycare;Florentis;Seasonal;WE;1;5;886;0;1,45;High;7180;10299;1;711;175;0,8;576;Normal
1/11/2022;PRD024;MKT003;Bodycare;Florentis;Seasonal;WE;2;4;466;0;1,45;High;7180;10299;1;466;0;1;298;Normal
1/11/2022;PRD024;MKT004;Bodycare;Florentis;Seasonal;NA;2;4;542;1;1,45;High;7180;10299;1;530;12;0,98;856;Normal
1/11/2022;PRD024;MKT005;Bodycare;Florentis;Seasonal;NA;3;2;605;0;1,45;Medium;7180;10299;1;516;89;0,85;732;Normal
1/11/2022;PRD024;MKT006;Bodycare;Florentis;Seasonal;LATAM;2;2;620;1;1,45;Medium;7180;10299;1;498;122;0,8;1627;High Overstock Risk
1/11/2022;PRD024;MKT007;Bodycare;Florentis;Seasonal;LATAM;3;1;827;0;1,45;Medium;7180;10299;1;591;236;0,71;1588;High Overstock Risk
1/11/2022;PRD024;MKT008;Bodycare;Florentis;Seasonal;LATAM;4;5;398;0;1,45;Low;7180;10299;1;398;0;1;1712;High Overstock Risk
1/11/2022;PRD024;MKT009;Bodycare;Florentis;Seasonal;APAC;4;4;724;0;1,45;High;7180;10299;1;671;53;0,93;1154;Normal
1/11/2022;PRD024;MKT010;Bodycare;Florentis;Seasonal;APAC;3;4;961;1;1,45;High;7180;10299;1;764;197;0,8;3022;High Overstock Risk
1/11/2022;PRD024;MKT011;Bodycare;Florentis;Seasonal;MEA;3;1;1075;0;1,45;Medium;7180;10299;1;714;361;0,66;2641;High Overstock Risk
1/11/2022;PRD024;MKT012;Bodycare;Florentis;Seasonal;MEA;4;5;740;0;1,45;High;7180;10299;1;714;26;0,96;1221;Normal
1/12/2022;PRD001;MKT001;Fragrance;Aurelian;Core;WE;1;3;3390;0;1,45;High;37220;41744;1;2778;612;0,82;5291;Normal
1/12/2022;PRD001;MKT002;Fragrance;Aurelian;Core;WE;1;5;5613;1;1,45;High;37220;41744;1;4280;1333;0,76;2981;Normal
1/12/2022;PRD001;MKT003;Fragrance;Aurelian;Core;WE;2;4;3101;0;1,45;High;37220;41744;1;2942;159;0,95;5084;Normal
1/12/2022;PRD001;MKT004;Fragrance;Aurelian;Core;NA;2;4;3799;1;1,45;High;37220;41744;1;3299;500;0,87;1578;Normal
1/12/2022;PRD001;MKT005;Fragrance;Aurelian;Core;NA;3;2;2368;0;1,45;Medium;37220;41744;1;2332;36;0,98;3076;Normal
1/12/2022;PRD001;MKT006;Fragrance;Aurelian;Core;LATAM;2;2;2468;1;1,45;High;37220;41744;1;2253;215;0,91;3351;Normal
1/12/2022;PRD001;MKT007;Fragrance;Aurelian;Core;LATAM;3;1;3889;0;1,45;High;37220;41744;1;2929;960;0,75;0;Stockout Risk
1/12/2022;PRD001;MKT008;Fragrance;Aurelian;Core;LATAM;4;5;1988;0;1,45;High;37220;41744;1;1988;0;1;3119;Normal
1/12/2022;PRD001;MKT009;Fragrance;Aurelian;Core;APAC;4;4;1589;0;1,45;High;37220;41744;1;1589;0;1;1441;Normal
1/12/2022;PRD001;MKT010;Fragrance;Aurelian;Core;APAC;3;4;4302;0;1,45;High;37220;41744;1;3687;615;0,86;8322;Normal
